packet_rate,duration,bytes_sent,bytes_received,label
210.44,1.86,6145.26,636.01,dos
241.09,2.26,4214.98,773.6,dos
61.1,0.72,5757.78,4684.04,normal
187.93,1.91,6712.72,600.24,dos
175.31,2.65,6791.37,1526.39,dos
68.27,4.04,500.0,2454.71,normal
313.7,1.89,3742.61,1216.58,dos
55.93,5.49,3416.07,500.0,normal
53.9,3.21,2655.31,2432.7,normal
321.86,1.16,4797.68,944.04,dos
93.81,6.23,2922.35,500.0,normal
47.9,5.58,1603.08,1517.26,normal
380.49,0.1,6382.6,898.99,dos
39.17,10.17,2114.7,1286.8,normal
244.28,1.11,7281.29,1121.02,dos
87.52,4.8,1766.57,1871.58,normal
67.77,6.84,2669.34,2030.48,normal
330.37,1.04,6957.85,298.02,dos
92.1,6.85,2112.97,1943.44,normal
126.11,7.64,2048.89,1987.62,normal
271.87,0.77,4809.39,1649.34,dos
59.65,3.62,3078.28,3165.84,normal
90.03,5.09,5259.96,4809.81,normal
34.6,4.19,1976.97,1948.63,normal
55.23,4.31,3172.34,1708.69,normal
112.24,6.08,2104.24,4485.42,normal
142.84,1.41,5347.71,607.39,dos
84.84,5.14,2699.22,2501.39,normal
13.34,5.48,3660.3,2298.84,normal
69.12,1.91,3087.05,4336.06,normal
12.27,7.64,3763.75,2054.57,normal
94.41,5.18,2968.23,2834.15,normal
315.4,1.99,2935.26,678.64,dos
249.38,2.49,4777.79,931.57,dos
95.23,5.81,2422.96,3444.73,normal
268.1,1.56,4146.57,210.47,dos
43.11,7.71,2306.91,2807.63,normal
271.32,2.67,7393.35,1013.21,dos
68.93,5.41,930.83,2416.65,normal
72.16,8.92,4424.44,2672.86,normal
262.14,0.73,3962.28,1621.62,dos
55.49,7.3,2059.46,4576.14,normal
37.03,4.64,2841.48,4218.49,normal
37.74,3.84,4867.03,896.4,normal
345.15,0.65,4221.78,400.05,dos
45.5,6.61,4686.96,1446.24,normal
270.75,3.7,8607.13,419.78,dos
266.99,1.26,6268.74,667.66,dos
124.74,5.6,3683.14,2736.84,normal
44.18,3.9,3195.97,2676.78,normal
187.93,0.1,8580.93,494.3,dos
35.93,4.75,3342.26,3614.52,normal
64.9,0.5,1606.91,2710.65,normal
340.2,2.95,5850.5,752.29,dos
318.68,2.43,6464.03,760.55,dos
144.53,2.08,8067.95,100.0,dos
84.89,4.07,3951.24,3090.98,normal
58.91,8.09,3537.27,2728.37,normal
24.83,2.07,2307.95,1828.93,normal
226.87,2.31,6832.86,1359.3,dos
72.54,0.5,1356.57,3528.75,normal
73.17,4.32,3659.31,2612.04,normal
324.47,2.28,9901.71,674.52,dos
356.86,0.59,5364.62,506.5,dos
229.15,2.03,6147.58,894.85,dos
43.19,7.93,4240.41,4595.29,normal
149.2,0.65,3850.17,1360.9,dos
308.79,2.4,4745.79,1335.56,dos
77.53,7.87,2280.52,2135.12,normal
136.08,2.36,5891.96,1090.06,dos
79.77,10.06,3152.01,4082.33,normal
99.51,2.77,4370.02,1845.13,normal
250.15,0.1,10058.59,1318.27,dos
191.06,0.92,6463.96,614.61,dos
152.84,2.61,2946.64,841.26,dos
102.98,2.59,563.32,2161.41,normal
79.86,4.6,3692.49,2939.59,normal
58.07,3.76,3268.03,1139.26,normal
230.23,2.11,8036.91,100.0,dos
56.31,0.5,3124.61,500.0,normal
101.63,3.85,5113.07,1322.7,normal
45.73,5.31,2203.18,3858.89,normal
230.49,0.21,5119.2,1017.68,dos
114.89,0.58,8241.79,917.02,dos
35.54,5.97,3108.17,1577.14,normal
68.38,7.98,1427.7,3847.33,normal
83.83,1.54,3019.82,3319.18,normal
194.09,0.25,7421.94,652.22,dos
109.91,0.41,6508.91,715.29,dos
313.68,2.79,8245.96,1340.43,dos
434.0,0.1,9459.86,218.36,dos
33.54,6.68,1469.83,1848.43,normal
158.31,2.5,8625.65,955.32,dos
192.92,2.26,7935.54,1515.31,dos
59.13,5.55,4474.43,1999.32,normal
176.13,0.38,8163.12,313.66,dos
51.83,7.87,1607.56,2006.97,normal
270.18,1.88,7579.41,426.59,dos
278.32,0.66,9382.7,1133.66,dos
15.6,6.84,3729.73,2649.33,normal
93.91,4.39,2437.03,3280.59,normal
33.59,7.21,4418.38,3334.32,normal
154.15,2.93,6632.21,1738.23,dos
178.51,0.97,9037.55,542.33,dos
59.52,3.38,3333.19,3364.02,normal
314.59,1.44,5686.0,1543.57,dos
81.56,4.96,3841.16,5130.12,normal
174.13,2.17,8068.02,281.85,dos
73.77,6.68,4604.05,1700.06,normal
117.04,0.29,7158.95,971.26,dos
36.36,6.13,3782.37,3247.91,normal
104.97,2.56,864.28,1647.66,normal
167.08,0.1,4457.23,100.0,dos
53.68,5.19,4882.27,5193.88,normal
22.12,3.88,1903.56,3800.07,normal
59.72,1.11,2909.04,2907.44,normal
393.68,1.64,7866.52,100.0,dos
65.73,8.69,3219.49,2482.04,normal
75.74,8.94,3892.1,1811.28,normal
76.46,3.04,1646.42,2575.62,normal
195.9,1.02,4639.98,896.87,dos
222.55,0.1,7356.23,1675.59,dos
71.51,4.79,1527.21,2409.58,normal
171.82,1.3,10385.94,832.72,dos
55.68,2.88,2496.5,1658.72,normal
77.14,3.36,4160.11,3641.6,normal
479.37,2.05,7103.82,970.57,dos
128.12,1.39,7675.71,832.3,dos
328.6,0.92,5752.35,740.14,dos
282.78,1.57,4209.0,100.0,dos
47.66,2.69,2733.96,3438.96,normal
54.09,11.48,3446.5,500.0,normal
104.76,2.44,3904.4,947.72,dos
261.42,1.68,10847.01,1576.14,dos
209.03,0.1,10265.29,359.59,dos
78.05,3.35,2768.32,824.93,normal
42.82,6.59,2111.62,3362.64,normal
221.83,1.37,5337.8,380.9,dos
100.0,0.73,4865.62,1097.85,dos
349.8,0.84,6011.65,1272.93,dos
99.12,0.5,3051.05,4439.18,normal
34.56,6.11,2819.46,1834.4,normal
76.15,1.92,3440.06,2515.56,normal
173.85,2.06,6246.66,1527.11,dos
142.33,0.1,2676.93,1136.94,dos
10.0,5.69,1310.4,3348.28,normal
274.43,1.72,9094.07,460.09,dos
174.09,0.2,6512.26,791.53,dos
253.01,1.67,5200.08,100.0,dos
193.04,2.45,2545.48,1076.5,dos
88.57,0.5,1596.26,1710.19,normal
94.02,3.33,3155.91,3076.28,normal
248.18,0.88,6990.14,1103.33,dos
34.19,9.31,3155.68,1762.97,normal
86.51,9.82,4066.7,2537.64,normal
37.62,6.09,1176.67,2021.17,normal
124.13,1.78,2000.0,100.0,dos
33.07,4.97,3833.37,724.16,normal
113.63,9.11,2040.29,3104.36,normal
151.28,2.21,5383.31,1025.13,dos
278.63,2.66,6617.53,202.72,dos
68.24,1.48,3110.52,1432.9,normal
64.76,1.57,3466.29,2850.98,normal
72.05,10.23,1563.51,3046.05,normal
32.74,3.57,2717.77,3149.66,normal
80.75,0.5,2534.28,2869.55,normal
60.03,5.81,500.0,2497.19,normal
48.71,5.38,2021.12,500.0,normal
140.13,1.38,9302.62,503.08,dos
96.34,0.5,3159.49,3107.96,normal
71.31,2.99,500.0,1191.53,normal
294.39,2.9,6273.94,1766.82,dos
91.99,3.1,5728.38,2456.92,normal
96.78,4.48,1168.47,1613.04,normal
72.83,6.7,2243.48,1496.87,normal
60.71,5.3,3241.95,2442.88,normal
91.88,11.11,1697.08,2050.72,normal
77.01,4.56,691.69,4334.92,normal
68.22,6.52,841.88,3378.66,normal
44.8,3.05,612.14,2813.89,normal
308.47,2.66,3578.89,1074.92,dos
61.17,5.27,2517.2,4717.19,normal
292.85,1.45,9284.07,923.45,dos
10.0,1.54,3171.59,3851.12,normal
184.24,0.1,6079.62,279.07,dos
322.58,1.62,3592.81,776.4,dos
45.5,2.27,3549.69,794.0,normal
99.33,5.95,5129.97,2289.45,normal
48.25,5.04,3964.86,5480.97,normal
63.0,0.5,799.81,1913.47,normal
320.08,1.25,3781.33,517.19,dos
86.81,2.53,3231.94,3842.25,normal
56.71,2.68,2871.13,6216.03,normal
35.84,6.19,1207.82,1463.72,normal
368.01,0.57,4243.32,454.76,dos
64.8,1.37,3011.39,4324.72,normal
297.39,2.67,7371.75,477.0,dos
31.16,11.97,3451.49,2802.8,normal
111.58,0.48,6834.76,736.63,dos
40.68,9.68,2928.0,1951.22,normal
10.0,7.17,1752.86,4197.81,normal
291.84,1.94,2000.0,627.69,dos
44.06,3.6,689.67,2002.52,normal
170.42,0.23,10373.6,686.03,dos
271.96,2.51,8876.88,320.05,dos
39.55,6.32,3210.16,1665.23,normal
181.72,2.12,5506.51,985.51,dos
291.62,1.78,3288.21,1319.51,dos
325.56,0.35,7167.36,1006.11,dos
346.86,0.56,5478.37,1027.91,dos
93.78,4.44,2427.66,2573.5,normal
83.39,6.08,1864.28,1619.89,normal
356.18,1.18,3280.83,335.12,dos
381.02,0.1,4438.96,100.0,dos
223.81,0.1,3918.78,918.08,dos
51.43,5.74,500.0,3600.84,normal
71.42,6.81,2769.3,3500.92,normal
194.19,0.1,7170.71,936.12,dos
46.24,5.68,3817.88,4193.86,normal
145.85,0.84,6127.81,1000.55,dos
249.49,1.87,3187.65,682.85,dos
67.49,0.5,1569.42,2373.29,normal
60.39,2.01,500.0,3995.4,normal
450.89,1.36,3361.03,1083.3,dos
279.65,0.1,3729.02,1433.21,dos
91.17,4.82,2695.91,1835.28,normal
90.87,8.65,2380.54,4411.42,normal
273.16,1.66,3826.01,737.77,dos
298.36,1.6,5435.4,1171.88,dos
201.13,2.97,8176.37,862.1,dos
76.14,0.73,3550.79,776.85,normal
59.27,7.69,758.9,2086.78,normal
291.68,2.74,5591.76,717.49,dos
22.42,8.36,3272.88,4357.17,normal
378.51,1.7,4708.96,367.83,dos
43.33,1.22,4495.65,2365.7,normal
437.11,0.1,3502.62,650.37,dos
237.9,2.24,7251.31,150.64,dos
192.41,2.04,5203.09,1184.81,dos
49.24,6.01,1783.87,2653.59,normal
66.49,4.46,3856.63,1430.82,normal
124.49,0.5,2327.2,2351.05,normal
75.52,7.09,2589.87,3409.31,normal
249.36,0.49,7731.7,825.61,dos
50.11,2.03,3000.8,2663.01,normal
246.81,0.75,7532.03,744.63,dos
56.64,2.52,3005.63,3595.12,normal
400.97,1.6,6458.24,1607.46,dos
110.5,1.18,4567.12,393.0,dos
10.0,4.28,1799.73,2015.02,normal
86.88,2.58,5311.43,2637.0,normal
89.72,7.84,2012.62,990.16,normal
303.95,1.01,3369.29,405.52,dos
275.16,1.19,5414.0,689.72,dos
210.95,2.28,5340.42,548.53,dos
309.69,1.7,7976.92,910.65,dos
263.65,4.21,5621.06,723.55,dos
119.1,4.08,1244.06,2726.13,normal
249.79,2.58,8467.83,364.07,dos
262.47,1.53,4955.7,1014.2,dos
262.64,0.38,7957.67,100.0,dos
26.32,5.35,2642.02,647.64,normal
60.45,6.5,5182.51,2094.18,normal
346.56,1.26,7582.05,887.19,dos
64.74,7.36,3537.5,4521.0,normal
86.97,11.61,2230.38,1437.12,normal
31.17,4.44,1202.02,2352.67,normal
200.82,0.86,2534.86,788.11,dos
42.31,2.78,2185.32,3781.43,normal
190.81,2.58,3235.36,552.54,dos
318.54,0.1,9640.48,468.93,dos
262.69,1.84,6400.57,854.07,dos
358.22,3.0,8379.71,1148.7,dos
96.31,7.6,500.0,500.0,normal
359.92,0.36,6471.04,559.62,dos
74.07,0.85,2589.62,4061.32,normal
277.05,2.12,4907.63,1724.99,dos
136.1,0.53,5278.76,2114.62,dos
22.88,5.23,1951.96,3410.51,normal
256.85,1.68,3984.26,674.38,dos
193.45,3.33,7993.88,100.0,dos
55.27,0.5,3043.45,1326.82,normal
82.18,3.49,2117.19,3115.12,normal
96.28,1.71,2896.74,2705.25,normal
201.69,0.1,4187.74,856.22,dos
58.06,3.84,2230.1,994.72,normal
60.03,9.82,3232.53,3115.66,normal
60.18,3.93,4965.77,1196.31,normal
140.39,0.35,5942.01,1177.05,dos
271.99,1.85,2051.59,1524.26,dos
59.22,8.22,2247.0,1947.37,normal
359.02,2.21,9333.22,857.47,dos
100.0,0.1,5220.49,1556.02,dos
76.02,1.35,3915.12,2160.65,normal
286.72,0.68,9192.08,958.54,dos
95.46,4.73,4549.06,3124.93,normal
17.68,4.53,2814.42,751.27,normal
56.11,6.22,807.44,2873.25,normal
72.94,0.5,4513.82,1429.04,normal
351.66,0.54,4971.72,1051.22,dos
58.02,3.71,1890.77,846.85,normal
64.85,6.63,819.93,3151.58,normal
295.34,0.1,6658.35,2112.19,dos
30.71,9.77,2436.34,3765.02,normal
109.06,9.91,3325.32,2512.08,normal
254.06,2.24,5412.62,297.69,dos
317.68,2.93,6151.26,1246.22,dos
276.37,0.75,8852.27,824.45,dos
239.44,3.46,5499.08,507.55,dos
202.06,0.1,5183.71,590.25,dos
306.99,0.1,4808.63,837.29,dos
295.8,1.35,2174.78,842.25,dos
14.48,3.79,2816.58,1055.1,normal
75.4,1.86,2393.71,3167.03,normal
37.03,3.68,3805.71,3741.76,normal
299.42,1.37,9161.89,1162.91,dos
35.83,10.97,2012.77,3948.91,normal
196.99,0.36,6611.69,1175.32,dos
10.31,9.43,1252.25,2091.28,normal
64.87,3.99,1373.14,3117.57,normal
229.41,0.89,5775.07,1303.08,dos
291.31,2.72,5666.15,1472.83,dos
385.84,1.29,8673.1,494.49,dos
74.31,7.46,3482.26,1432.04,normal
42.02,2.71,2566.76,2033.51,normal
265.13,1.72,3186.36,100.0,dos
303.57,1.85,6618.81,286.89,dos
64.33,5.1,2940.83,1711.88,normal
134.13,1.06,7123.53,500.26,dos
47.4,5.55,1437.61,3452.72,normal
76.74,4.33,2736.78,3064.69,normal
71.88,6.34,2924.07,4269.63,normal
81.25,9.3,4630.04,3611.82,normal
263.45,1.26,6215.08,380.31,dos
162.7,1.45,4358.2,723.04,dos
58.65,4.44,5299.64,3731.7,normal
72.23,4.56,3253.69,500.0,normal
70.5,8.05,1214.57,2445.78,normal
69.04,4.94,2758.8,2058.0,normal
74.87,4.51,2370.42,4526.59,normal
68.59,8.37,3049.05,3748.03,normal
66.52,7.56,2500.67,1923.5,normal
80.05,2.96,4282.26,2913.53,normal
123.17,0.5,1479.06,1635.53,normal
97.98,3.85,860.55,3757.42,normal
116.87,3.44,5900.25,189.48,dos
19.84,6.89,3307.56,804.77,normal
71.18,5.14,2457.09,3713.55,normal
69.87,3.55,2636.0,661.33,normal
133.19,2.59,4801.22,1340.17,dos
238.63,0.1,5808.93,989.64,dos
94.54,13.38,1723.8,1056.77,normal
219.79,0.1,2084.81,688.87,dos
41.74,10.42,3646.47,2534.62,normal
61.42,8.7,2956.62,3614.62,normal
64.28,0.5,2239.92,924.5,normal
53.81,3.93,2131.05,2345.74,normal
100.22,0.86,6177.41,494.35,dos
171.05,1.1,6990.42,1355.68,dos
105.95,10.35,3138.43,1217.88,normal
24.62,2.36,1468.67,3545.25,normal
88.59,5.05,2177.65,1769.69,normal
295.49,2.89,3323.9,793.98,dos
234.39,0.91,9317.18,932.23,dos
144.18,1.61,7169.3,781.9,dos
265.49,3.08,9039.33,910.61,dos
123.95,2.28,2716.56,3532.22,normal
339.33,0.1,5540.97,1223.48,dos
244.05,0.54,5573.33,1171.17,dos
55.36,8.14,2786.2,2545.7,normal
224.31,1.14,8721.46,478.03,dos
51.95,2.7,500.0,1769.04,normal
205.89,1.02,4947.03,463.12,dos
60.13,6.6,3938.04,897.01,normal
61.9,5.77,4774.61,4319.13,normal
46.24,4.07,1534.3,1714.67,normal
277.98,1.96,9887.78,267.94,dos
84.08,7.38,500.0,3160.67,normal
40.59,5.47,3523.73,5839.88,normal
10.0,7.0,2609.53,3015.22,normal
198.12,1.03,4383.48,100.0,dos
284.85,1.19,8470.46,436.29,dos
197.02,0.17,7221.76,1292.66,dos
197.08,0.1,8103.72,106.5,dos
63.72,4.66,790.03,3337.7,normal
243.18,1.22,4110.35,1090.94,dos
88.5,5.9,1961.68,3766.42,normal
39.62,0.5,500.0,4128.81,normal
86.34,0.93,1149.88,2938.52,normal
258.99,2.03,4934.31,884.4,dos
27.99,7.92,2538.72,1133.46,normal
45.41,3.87,1710.45,2273.82,normal
231.96,1.84,7227.36,715.94,dos
239.26,1.87,7449.9,1091.51,dos
404.07,1.84,3371.89,653.34,dos
312.73,1.88,5879.18,1718.14,dos
247.33,2.12,6220.73,703.79,dos
234.36,0.28,5381.78,100.0,dos
44.69,6.16,767.29,3252.88,normal
66.44,5.98,2406.27,1560.03,normal
236.97,0.91,6929.7,1254.18,dos
55.09,3.05,1885.01,761.76,normal
100.0,0.66,4042.18,232.76,dos
203.51,1.99,7617.15,423.94,dos
377.69,0.66,2000.0,875.56,dos
295.52,2.57,6717.76,1232.58,dos
207.26,2.54,7785.65,855.46,dos
346.43,0.1,8189.45,1753.65,dos
290.73,3.5,5216.99,1287.28,dos
37.53,4.65,2800.62,1547.1,normal
65.86,3.74,2217.8,4144.95,normal
189.85,0.27,6640.14,467.38,dos
226.82,3.15,6585.28,1025.9,dos
53.26,5.32,2878.63,1577.25,normal
72.65,7.43,4156.15,2844.24,normal
282.98,3.04,4550.42,898.51,dos
259.32,0.75,7263.78,654.87,dos
275.29,0.7,8596.01,152.48,dos
393.15,2.02,5835.22,691.84,dos
67.99,7.87,1760.77,2056.34,normal
302.05,4.05,4600.03,1291.16,dos
100.0,2.19,7959.66,1681.81,dos
102.56,7.02,3047.8,2051.53,normal
77.87,7.86,890.64,2231.6,normal
89.32,4.74,2700.18,2380.29,normal
47.87,5.5,2989.45,2317.15,normal
57.55,7.22,2987.3,1491.48,normal
77.94,3.96,2442.57,2635.22,normal
82.04,3.4,4109.6,500.0,normal
239.86,2.66,2776.87,1005.26,dos
157.53,1.53,2198.68,781.24,dos
55.97,6.2,1470.14,3221.48,normal
70.41,7.31,2847.74,1597.32,normal
64.21,1.19,4259.0,1769.88,normal
56.31,8.77,615.43,4994.99,normal
54.22,3.81,1668.47,3696.35,normal
148.06,2.15,5248.71,496.54,dos
364.03,4.85,3103.17,843.95,dos
324.67,1.54,5918.3,529.99,dos
27.58,7.71,3012.85,3360.07,normal
52.12,6.08,500.0,2937.31,normal
301.75,0.1,11389.64,1101.69,dos
251.0,0.1,6586.41,100.0,dos
204.5,2.64,5722.84,350.69,dos
119.8,2.69,2119.33,2004.71,normal
72.7,4.31,3509.96,2306.29,normal
404.93,1.58,10576.61,426.8,dos
191.5,2.52,10493.75,408.64,dos
38.57,3.66,2768.79,500.0,normal
53.77,1.98,3168.06,1059.23,normal
395.67,0.53,7905.95,558.99,dos
67.36,7.33,1549.6,2039.27,normal
317.95,0.1,9016.95,1029.59,dos
299.41,0.67,2431.61,100.0,dos
310.36,1.46,6128.73,1019.85,dos
57.41,6.44,4551.65,4042.58,normal
148.28,1.59,6336.19,100.0,dos
190.17,2.38,7867.13,610.73,dos
83.33,4.69,1345.89,1790.75,normal
69.03,1.46,1970.92,586.99,normal
10.0,3.9,2179.22,1559.39,normal
61.22,1.51,4138.67,2594.29,normal
65.85,6.08,3723.91,882.36,normal
221.4,0.1,4813.2,659.2,dos
228.09,0.1,4655.96,100.0,dos
200.82,3.49,5940.07,1216.5,dos
346.74,0.6,7118.28,100.0,dos
338.95,0.64,5844.25,411.54,dos
40.52,5.59,2046.41,2106.87,normal
44.25,7.94,901.45,4090.37,normal
244.33,1.14,7811.91,656.35,dos
65.59,6.14,3680.48,2357.76,normal
246.91,3.17,6118.69,422.58,dos
37.9,8.09,2827.02,3057.4,normal
203.18,2.16,5736.79,1228.32,dos
60.57,6.03,1873.56,693.31,normal
134.53,2.2,5355.51,806.34,dos
23.79,5.09,2820.56,1865.17,normal
48.79,3.87,2608.05,2436.87,normal
280.14,1.91,5335.5,614.0,dos
191.21,2.32,2000.0,130.55,dos
116.19,1.64,6863.82,1000.81,dos
233.44,1.49,9129.36,596.16,dos
50.0,6.01,2323.39,1876.07,normal
362.34,1.97,7462.97,554.1,dos
13.26,0.5,2660.51,3587.98,normal
45.19,4.1,4825.71,2401.06,normal
233.84,3.23,7204.65,823.79,dos
233.32,1.38,10317.0,100.0,dos
66.07,4.32,3012.38,2847.34,normal
216.89,1.59,7543.82,1155.59,dos
314.84,0.19,5050.51,100.0,dos
100.22,6.31,4638.43,3179.76,normal
51.76,4.35,3325.06,4070.79,normal
43.03,5.14,500.0,1472.67,normal
261.6,3.23,4315.04,1131.88,dos
53.31,6.04,2326.61,4420.48,normal
51.32,0.5,2174.66,3549.0,normal
47.87,3.46,3924.91,2754.86,normal
287.84,1.25,6294.45,100.0,dos
390.19,0.1,5511.18,1230.94,dos
194.01,2.17,5609.63,696.54,dos
52.29,9.05,2180.14,2398.39,normal
44.07,9.58,2736.85,1684.7,normal
43.77,3.19,4056.76,1963.16,normal
111.52,5.1,3767.55,3366.99,normal
251.97,1.59,6483.12,541.95,dos
66.56,10.86,2485.27,2419.46,normal
259.33,0.22,4616.97,969.19,dos
100.87,0.97,4242.38,833.44,dos
70.65,3.21,1751.39,4154.03,normal
30.33,0.5,1551.25,1660.82,normal
94.61,8.41,975.41,2471.35,normal
22.02,2.55,2558.91,1771.81,normal
41.29,6.93,2266.4,3959.83,normal
263.0,3.02,4950.38,337.11,dos
54.53,3.3,3043.0,2686.63,normal
25.71,1.76,2838.34,2714.72,normal
77.51,7.56,1416.05,3572.02,normal
67.48,8.8,2307.22,500.0,normal
124.33,2.37,1479.32,2367.54,normal
49.26,1.71,757.8,3047.16,normal
37.06,6.2,3224.7,1248.9,normal
205.08,2.06,6147.79,886.0,dos
305.3,1.19,3516.97,1030.06,dos
231.87,1.3,6514.33,378.94,dos
38.58,6.4,2476.38,3898.19,normal
17.4,4.42,3627.04,838.75,normal
12.19,9.79,2275.51,2638.74,normal
75.6,6.43,3119.4,2547.84,normal
56.7,9.49,2282.31,896.48,normal
189.74,0.75,4220.92,100.0,dos
68.11,4.35,1846.16,3820.51,normal
57.42,5.35,2763.05,1249.39,normal
140.26,1.64,3811.04,455.38,dos
181.32,1.19,5108.28,537.36,dos
240.79,1.13,4944.89,1231.49,dos
256.84,1.03,6699.59,686.47,dos
47.93,11.08,3752.53,500.0,normal
56.19,5.56,2096.15,1860.65,normal
89.76,5.92,3971.33,2204.14,normal
64.77,1.71,3743.1,3152.57,normal
32.7,5.17,2566.48,3897.65,normal
213.38,2.25,7106.24,1116.05,dos
173.3,2.47,7197.83,855.79,dos
265.69,1.79,5829.32,1015.5,dos
51.86,0.5,3047.44,2136.81,normal
36.29,6.99,2100.35,3180.43,normal
345.47,0.1,4301.37,369.32,dos
77.7,7.76,2130.14,3520.01,normal
47.13,3.45,3367.33,721.51,normal
62.99,3.46,1466.27,1622.49,normal
100.18,4.16,4031.52,762.25,normal
299.08,2.29,8509.01,100.0,dos
44.65,9.2,2424.28,3090.14,normal
39.02,7.13,2232.91,1996.15,normal
92.28,4.89,3534.87,2553.05,normal
359.76,2.82,6872.62,728.06,dos
237.33,1.91,6221.83,573.5,dos
64.0,12.32,2585.7,2899.6,normal
254.66,0.69,9030.05,1904.31,dos
190.75,3.19,3205.8,1476.48,dos
159.2,2.59,6130.07,740.2,dos
10.0,1.04,2868.15,2656.43,normal
89.05,0.52,2360.72,3049.13,normal
370.49,1.1,4864.18,859.56,dos
42.2,6.03,5003.52,2745.33,normal
349.56,1.42,8135.86,1220.95,dos
282.15,2.76,3463.88,1504.65,dos
13.98,6.02,3666.32,826.53,normal
383.17,0.1,6627.19,1027.85,dos
106.83,3.04,5112.78,3491.98,normal
40.92,2.43,2774.18,2031.64,normal
349.06,1.68,4091.88,1187.25,dos
10.0,4.25,972.09,1133.7,normal
316.79,2.41,11323.72,428.74,dos
100.0,0.72,5349.05,794.59,dos
400.85,1.14,6661.78,613.5,dos
61.85,3.16,2715.3,1704.98,normal
39.39,3.11,3808.57,3973.99,normal
73.68,2.72,2314.37,500.0,normal
52.97,7.12,2495.03,2548.51,normal
71.58,2.44,2376.68,5162.49,normal
384.75,2.38,6485.52,100.0,dos
131.06,1.68,5485.56,722.74,dos
45.02,3.81,2405.69,3404.0,normal
30.6,1.76,3883.8,3571.67,normal
46.73,9.18,1625.45,1833.52,normal
51.99,9.77,2037.33,2526.38,normal
253.91,0.1,6193.31,779.34,dos
108.53,4.41,3851.49,1724.98,normal
290.93,2.42,6429.4,1291.09,dos
423.35,0.77,5475.59,588.04,dos
320.23,0.61,6110.42,852.57,dos
231.36,2.43,5279.97,341.98,dos
67.02,3.18,1795.97,4539.69,normal
411.7,2.87,8534.34,1014.14,dos
157.4,4.0,4793.77,626.47,dos
95.26,2.8,2446.52,4283.39,normal
254.64,1.91,7060.62,349.08,dos
74.41,4.45,1307.29,2519.95,normal
147.23,1.16,4614.87,796.47,dos
289.03,0.1,7901.58,100.0,dos
365.44,3.88,5132.85,1563.77,dos
52.92,0.5,2893.15,2253.22,normal
214.24,1.66,5892.33,668.96,dos
84.57,9.24,1299.68,2875.89,normal
97.37,10.5,2498.18,3794.38,normal
163.06,0.72,5256.66,381.13,dos
164.85,1.82,4516.96,1380.65,dos
169.72,2.59,3013.29,188.16,dos
252.66,1.3,6483.11,936.96,dos
364.86,0.1,5130.6,1539.56,dos
169.73,1.75,4647.91,1145.63,dos
288.94,1.82,2600.04,100.0,dos
57.35,3.06,3236.84,1294.82,normal
56.21,5.44,3464.78,2305.3,normal
325.62,1.07,8482.34,970.41,dos
54.8,4.23,2625.42,1519.77,normal
86.75,4.11,1082.57,2666.64,normal
61.73,9.1,1898.59,3074.94,normal
157.59,1.71,9414.76,717.22,dos
210.57,1.15,6440.77,248.6,dos
34.0,9.13,1455.8,2420.77,normal
255.33,2.22,6098.83,1072.63,dos
83.46,5.89,1818.63,728.52,normal
261.12,0.77,4361.98,1065.17,dos
175.61,1.44,5350.79,1190.27,dos
41.08,9.01,3185.32,2576.59,normal
270.19,1.7,4719.1,1006.26,dos
43.87,5.87,2076.94,1923.57,normal
263.32,1.16,9035.28,670.1,dos
75.57,1.11,2177.15,2433.53,normal
236.56,1.66,4014.77,644.41,dos
64.41,9.29,1772.81,1551.15,normal
297.1,0.2,7678.86,248.22,dos
182.19,1.52,6199.44,561.57,dos
84.91,10.12,1713.61,2667.34,normal
46.77,7.99,3880.16,3516.07,normal
236.57,1.06,5389.12,1491.12,dos
56.78,2.57,4482.3,1769.65,normal
343.73,2.73,2348.37,571.35,dos
30.26,2.45,2083.76,2446.55,normal
251.01,2.35,5904.49,536.04,dos
39.74,0.5,1636.81,5096.77,normal
349.29,2.3,4896.09,974.14,dos
192.39,2.0,6608.73,1436.06,dos
32.21,3.69,5027.03,1597.25,normal
72.86,8.36,2732.39,3721.36,normal
45.25,1.31,3603.29,1436.84,normal
195.4,1.59,6965.6,442.38,dos
216.85,1.83,7333.35,148.77,dos
146.18,1.48,5325.44,1011.33,dos
29.29,8.43,1851.08,3662.49,normal
85.29,1.14,3477.68,3203.74,normal
67.78,4.94,3883.5,3560.78,normal
75.0,5.33,1949.92,4298.75,normal
83.92,6.19,1406.6,2723.5,normal
237.26,1.1,3380.31,1380.18,dos
59.07,5.97,2415.96,3143.79,normal
198.98,1.62,7110.98,1841.42,dos
26.21,1.3,3819.5,2674.91,normal
301.69,1.61,5831.87,202.15,dos
78.75,4.69,3800.26,2674.18,normal
317.03,1.31,7942.15,485.05,dos
261.84,1.11,9646.77,1002.38,dos
348.24,0.41,8731.74,114.94,dos
200.07,1.29,5938.85,1382.19,dos
264.53,1.4,5228.94,1531.12,dos
227.0,2.94,4300.88,932.52,dos
111.12,0.7,6579.71,822.56,dos
46.74,4.02,3968.55,1792.99,normal
71.72,3.89,4055.51,4507.59,normal
226.61,0.28,2881.83,968.73,dos
78.3,9.63,607.32,686.89,normal
182.01,2.49,8166.74,360.14,dos
275.98,2.51,7890.99,749.74,dos
70.91,5.35,4417.73,1330.14,normal
213.41,2.26,5262.46,1171.21,dos
